Input feed cut file input-unit/svv-dual-band-2.204GHz-rhcp.cut, CF(dB)=-0.30, complex field for theta,phi degrees
    THETA    PHI        POL-1,real         POL-1,imag         POL-2,real         POL-2,imag
  138.00   290.00       1.641374E-01      -1.825314E-02      -4.898755E-02       9.269804E-02
  139.00   290.00       1.595726E-01      -1.753148E-02      -4.623732E-02       8.791201E-02
  140.00   290.00       1.537695E-01      -1.670142E-02      -4.207300E-02       8.279291E-02
  141.00   290.00       1.468884E-01      -1.613397E-02      -3.657179E-02       7.777815E-02
  142.00   290.00       1.391600E-01      -1.613309E-02      -2.994532E-02       7.324098E-02
  143.00   290.00       1.308911E-01      -1.689880E-02      -2.250585E-02       6.945375E-02
  144.00   290.00       1.224217E-01      -1.851571E-02      -1.462213E-02       6.656757E-02
  145.00   290.00       1.140844E-01      -2.095679E-02      -6.674628E-03       6.460877E-02
  146.00   290.00       1.061715E-01      -2.409941E-02       9.846621E-04       6.349014E-02
  147.00   290.00       9.890995E-02      -2.774960E-02       8.063472E-03       6.303303E-02
  148.00   290.00       9.244038E-02      -3.167050E-02       1.435136E-02       6.299576E-02
  149.00   290.00       8.684632E-02      -3.561024E-02       1.972254E-02       6.310611E-02
  150.00   290.00       8.211295E-02      -3.932683E-02       2.414349E-02       6.308849E-02
  151.00   290.00       7.820276E-02      -4.260984E-02       2.765718E-02       6.269244E-02
  152.00   290.00       7.492354E-02      -4.527710E-02       3.037018E-02       6.170269E-02
  153.00   290.00       7.216867E-02      -4.722658E-02       3.243407E-02       5.996642E-02
  154.00   290.00       6.977687E-02      -4.839334E-02       3.402508E-02       5.738665E-02
  155.00   290.00       6.758867E-02      -4.876217E-02       3.532672E-02       5.392529E-02
  156.00   290.00       6.545833E-02      -4.836090E-02       3.651448E-02       4.959800E-02
  157.00   290.00       6.326236E-02      -4.725182E-02       3.774389E-02       4.446581E-02
  158.00   290.00       6.090469E-02      -4.552215E-02       3.914243E-02       3.862491E-02
  159.00   290.00       5.831875E-02      -4.327464E-02       4.080506E-02       3.219595E-02
  160.00   290.00       5.546702E-02      -4.061909E-02       4.279298E-02       2.531361E-02
  161.00   290.00       5.233874E-02      -3.766514E-02       4.513495E-02       1.811755E-02
  162.00   290.00       4.894630E-02      -3.451669E-02       4.783059E-02       1.074475E-02
  163.00   290.00       4.532085E-02      -3.126787E-02       5.085484E-02       3.323803E-03
  164.00   290.00       4.150782E-02      -2.800058E-02       5.416308E-02      -4.029056E-03
  165.00   290.00       3.755751E-02      -2.478051E-02       5.769640E-02      -1.121260E-02
  166.00   290.00       3.353959E-02      -2.166877E-02       6.138647E-02      -1.814011E-02
  167.00   290.00       2.951368E-02      -1.870412E-02       6.515959E-02      -2.474154E-02
  168.00   290.00       2.554302E-02      -1.591732E-02       6.894093E-02      -3.096071E-02
  169.00   290.00       2.168840E-02      -1.332926E-02       7.265722E-02      -3.675421E-02
  170.00   290.00       1.800672E-02      -1.095267E-02       7.623909E-02      -4.208954E-02
  171.00   290.00       1.455002E-02      -8.793965E-03       7.962253E-02      -4.694309E-02
  172.00   290.00       1.136493E-02      -6.854830E-03       8.275002E-02      -5.129822E-02
  173.00   290.00       8.492547E-03      -5.133795E-03       8.557102E-02      -5.514343E-02
  174.00   290.00       5.968457E-03      -3.627535E-03       8.804224E-02      -5.847077E-02
  175.00   290.00       3.822962E-03      -2.331988E-03       9.012765E-02      -6.127447E-02
  176.00   290.00       2.082631E-03      -1.244041E-03       9.180695E-02      -6.355477E-02
  177.00   290.00       7.650725E-04      -3.588517E-04       9.304075E-02      -6.529666E-02
  178.00   290.00      -1.115916E-04       3.237482E-04       9.382278E-02      -6.650127E-02
  179.00   290.00      -5.353710E-04       8.033050E-04       9.414457E-02      -6.716313E-02
  180.00   290.00      -4.984616E-04       1.077143E-03       9.400434E-02      -6.727588E-02
    0.00   295.00       2.323721E+00       1.411772E+00      -8.938741E-03      -5.061192E-03
    1.00   295.00       2.322309E+00       1.411888E+00      -8.935178E-03      -5.461407E-03
    2.00   295.00       2.319031E+00       1.411650E+00      -8.950435E-03      -6.235675E-03
    3.00   295.00       2.313893E+00       1.411040E+00      -8.980294E-03      -7.374984E-03
    4.00   295.00       2.306910E+00       1.410037E+00      -9.020591E-03      -8.867075E-03
    5.00   295.00       2.298181E+00       1.408561E+00      -9.068112E-03      -1.069648E-02
    6.00   295.00       2.287577E+00       1.406703E+00      -9.118909E-03      -1.284465E-02
    7.00   295.00       2.275210E+00       1.404370E+00      -9.171996E-03      -1.529004E-02
    8.00   295.00       2.261123E+00       1.401530E+00      -9.227805E-03      -1.800866E-02
    9.00   295.00       2.245369E+00       1.398148E+00      -9.289250E-03      -2.097460E-02
   10.00   295.00       2.228011E+00       1.394194E+00      -9.362228E-03      -2.416073E-02
   11.00   295.00       2.209122E+00       1.389636E+00      -9.456028E-03      -2.753959E-02
   12.00   295.00       2.188784E+00       1.384452E+00      -9.583577E-03      -3.108456E-02
   13.00   295.00       2.167089E+00       1.378621E+00      -9.761435E-03      -3.477112E-02
   14.00   295.00       2.144139E+00       1.372137E+00      -1.000948E-02      -3.857827E-02
   15.00   295.00       2.120039E+00       1.365002E+00      -1.035020E-02      -4.249003E-02
   16.00   295.00       2.094901E+00       1.357233E+00      -1.080748E-02      -4.649688E-02
   17.00   295.00       2.068841E+00       1.348843E+00      -1.140700E-02      -5.059647E-02
   18.00   295.00       2.041954E+00       1.339918E+00      -1.216530E-02      -5.479605E-02
   19.00   295.00       2.014348E+00       1.330503E+00      -1.310093E-02      -5.911109E-02
   20.00   295.00       1.986109E+00       1.320680E+00      -1.422161E-02      -6.356549E-02
   21.00   295.00       1.957305E+00       1.310542E+00      -1.552374E-02      -6.819006E-02
   22.00   295.00       1.927979E+00       1.300191E+00      -1.698937E-02      -7.301994E-02
   23.00   295.00       1.898147E+00       1.289730E+00      -1.858377E-02      -7.809082E-02
   24.00   295.00       1.867794E+00       1.279256E+00      -2.025394E-02      -8.343403E-02
   25.00   295.00       1.836875E+00       1.268853E+00      -2.192862E-02      -8.907074E-02
   26.00   295.00       1.805315E+00       1.258575E+00      -2.352012E-02      -9.500561E-02
   27.00   295.00       1.773018E+00       1.248443E+00      -2.492848E-02      -1.012206E-01
   28.00   295.00       1.739875E+00       1.238431E+00      -2.604796E-02      -1.076695E-01
   29.00   295.00       1.705779E+00       1.228461E+00      -2.677582E-02      -1.142747E-01
   30.00   295.00       1.670631E+00       1.218443E+00      -2.702228E-02      -1.209316E-01
   31.00   295.00       1.634372E+00       1.208122E+00      -2.672139E-02      -1.274889E-01
   32.00   295.00       1.597008E+00       1.197308E+00      -2.584704E-02      -1.337893E-01
   33.00   295.00       1.558605E+00       1.185756E+00      -2.441636E-02      -1.396585E-01
   34.00   295.00       1.519304E+00       1.173195E+00      -2.250113E-02      -1.449255E-01
   35.00   295.00       1.479332E+00       1.159446E+00      -2.021387E-02      -1.494384E-01
   36.00   295.00       1.438982E+00       1.144310E+00      -1.772477E-02      -1.530859E-01
   37.00   295.00       1.398616E+00       1.127677E+00      -1.523127E-02      -1.558134E-01
   38.00   295.00       1.358600E+00       1.109563E+00      -1.295181E-02      -1.576280E-01
   39.00   295.00       1.319328E+00       1.090056E+00      -1.108881E-02      -1.586161E-01
   40.00   295.00       1.281152E+00       1.069362E+00      -9.811557E-03      -1.589314E-01
   41.00   295.00       1.244352E+00       1.047780E+00      -9.228914E-03      -1.587837E-01
   42.00   295.00       1.209071E+00       1.025715E+00      -9.368598E-03      -1.584214E-01
   43.00   295.00       1.175413E+00       1.003476E+00      -1.016719E-02      -1.580766E-01
   44.00   295.00       1.143299E+00       9.814989E-01      -1.147501E-02      -1.579673E-01
   45.00   295.00       1.112532E+00       9.601203E-01      -1.306606E-02      -1.582379E-01
   46.00   295.00       1.082814E+00       9.395774E-01      -1.466923E-02      -1.589392E-01
   47.00   295.00       1.053783E+00       9.199759E-01      -1.600747E-02      -1.600126E-01
   48.00   295.00       1.025068E+00       9.012704E-01      -1.684220E-02      -1.612926E-01
   49.00   295.00       9.963487E-01       8.832681E-01      -1.701568E-02      -1.625267E-01
   50.00   295.00       9.674077E-01       8.656552E-01      -1.648332E-02      -1.634127E-01
   51.00   295.00       9.381781E-01       8.480484E-01      -1.532887E-02      -1.636481E-01
   52.00   295.00       9.087066E-01       8.300734E-01      -1.375393E-02      -1.629879E-01
   53.00   295.00       8.793313E-01       8.113521E-01      -1.206009E-02      -1.612752E-01
   54.00   295.00       8.504023E-01       7.917267E-01      -1.058547E-02      -1.585023E-01
   55.00   295.00       8.223480E-01       7.711690E-01      -9.651912E-03      -1.547974E-01
   56.00   295.00       7.955764E-01       7.498249E-01      -9.504675E-03      -1.504125E-01
   57.00   295.00       7.703891E-01       7.279850E-01      -1.026855E-02      -1.456808E-01
   58.00   295.00       7.469983E-01       7.060518E-01      -1.191392E-02      -1.409520E-01
   59.00   295.00       7.253961E-01       6.844444E-01      -1.427918E-02      -1.365334E-01
   60.00   295.00       7.054328E-01       6.635532E-01      -1.709387E-02      -1.326294E-01
   61.00   295.00       6.867690E-01       6.436494E-01      -2.002971E-02      -1.293088E-01
   62.00   295.00       6.691421E-01       6.248983E-01      -2.279671E-02      -1.264894E-01
   63.00   295.00       6.521244E-01       6.073154E-01      -2.516404E-02      -1.239809E-01
   64.00   295.00       6.353676E-01       5.907544E-01      -2.702823E-02      -1.215211E-01
   65.00   295.00       6.186207E-01       5.749480E-01      -2.842231E-02      -1.188440E-01
   66.00   295.00       6.017717E-01       5.595589E-01      -2.949873E-02      -1.157436E-01
   67.00   295.00       5.848650E-01       5.442472E-01      -3.048441E-02      -1.121215E-01
   68.00   295.00       5.680862E-01       5.287405E-01      -3.161869E-02      -1.080065E-01
   69.00   295.00       5.516685E-01       5.128438E-01      -3.308093E-02      -1.035422E-01
   70.00   295.00       5.360129E-01       4.965936E-01      -3.497534E-02      -9.893825E-02
   71.00   295.00       5.213445E-01       4.801236E-01      -3.726480E-02      -9.442307E-02
   72.00   295.00       5.078304E-01       4.636702E-01      -3.981399E-02      -9.017063E-02
   73.00   295.00       4.955133E-01       4.475119E-01      -4.242572E-02      -8.625893E-02
   74.00   295.00       4.843153E-01       4.319120E-01      -4.490094E-02      -8.265457E-02
   75.00   295.00       4.740642E-01       4.170763E-01      -4.709710E-02      -7.923132E-02
   76.00   295.00       4.644921E-01       4.030975E-01      -4.895673E-02      -7.581475E-02
   77.00   295.00       4.554220E-01       3.900213E-01      -5.055384E-02      -7.224232E-02
   78.00   295.00       4.465721E-01       3.777983E-01      -5.201283E-02      -6.842275E-02
   79.00   295.00       4.377312E-01       3.662843E-01      -5.349399E-02      -6.435840E-02
   80.00   295.00       4.287537E-01       3.552672E-01      -5.512598E-02      -6.014708E-02
   81.00   295.00       4.195862E-01       3.444948E-01      -5.695733E-02      -5.594843E-02
   82.00   295.00       4.102815E-01       3.337155E-01      -5.893364E-02      -5.192897E-02
   83.00   295.00       4.009607E-01       3.227051E-01      -6.089558E-02      -4.820142E-02
   84.00   295.00       3.919211E-01       3.113455E-01      -6.266808E-02      -4.477708E-02
   85.00   295.00       3.833841E-01       2.996533E-01      -6.405525E-02      -4.155843E-02
   86.00   295.00       3.755769E-01       2.877360E-01      -6.494732E-02      -3.834855E-02
   87.00   295.00       3.686595E-01       2.757916E-01      -6.535538E-02      -3.490712E-02
   88.00   295.00       3.626963E-01       2.640731E-01      -6.542314E-02      -3.102176E-02
   89.00   295.00       3.576438E-01       2.528494E-01      -6.539845E-02      -2.657824E-02
   90.00   295.00       3.533223E-01       2.423563E-01      -6.555854E-02      -2.160638E-02
   91.00   295.00       3.495429E-01       2.327487E-01      -6.616837E-02      -1.628489E-02
   92.00   295.00       3.459601E-01       2.241308E-01      -6.734356E-02      -1.091427E-02
   93.00   295.00       3.422272E-01       2.164365E-01      -6.904112E-02      -5.827640E-03
   94.00   295.00       3.380357E-01       2.094511E-01      -7.104782E-02      -1.302195E-03
   95.00   295.00       3.331871E-01       2.028321E-01      -7.302826E-02       2.524826E-03
   96.00   295.00       3.276518E-01       1.961669E-01      -7.461185E-02       5.705025E-03
   97.00   295.00       3.215951E-01       1.890608E-01      -7.549523E-02       8.476405E-03
   98.00   295.00       3.153367E-01       1.811946E-01      -7.551694E-02       1.121966E-02
   99.00   295.00       3.093725E-01       1.725016E-01      -7.476307E-02       1.433124E-02
  100.00   295.00       3.041366E-01       1.631091E-01      -7.348762E-02       1.814904E-02
  101.00   295.00       2.999884E-01       1.533482E-01      -7.210194E-02       2.283989E-02
  102.00   295.00       2.971055E-01       1.436955E-01      -7.106399E-02       2.834660E-02
  103.00   295.00       2.954345E-01       1.346774E-01      -7.076231E-02       3.438795E-02
  104.00   295.00       2.946875E-01       1.267641E-01      -7.141260E-02       4.051575E-02
  105.00   295.00       2.943663E-01       1.202597E-01      -7.298207E-02       4.621951E-02
  106.00   295.00       2.939229E-01       1.152360E-01      -7.522378E-02       5.104444E-02
  107.00   295.00       2.927599E-01       1.115381E-01      -7.767224E-02       5.470316E-02
  108.00   295.00       2.904084E-01       1.087475E-01      -7.978051E-02       5.715516E-02
